nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
223	3	20	200	25	6	4	6	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	2.81	0.09
1	5.67	0.50
2	9.35	0.53
No.	x-cord	y-cord
203	11.69	9.69
204	20.16	19.88
205	8.80	17.76
206	6.31	4.75
207	0.47	15.39
208	10.90	13.36
209	5.67	8.88
210	6.27	6.11
211	3.39	6.06
212	13.79	7.56
213	2.20	8.55
214	15.90	2.20
215	21.38	4.08
216	7.07	18.81
217	10.62	17.61
218	8.34	20.12
219	21.30	18.88
220	10.48	1.18
221	10.97	3.44
222	20.31	5.37
No.	p-weight	x-cord	y-cord	t-start	t-stop
3	7.50	11.14	5.39	21341.00	50141.00
4	2.66	16.60	3.00	21062.00	49862.00
5	3.45	2.43	8.95	22379.00	51179.00
6	9.59	18.26	18.41	16433.00	45233.00
7	7.18	13.53	4.05	15724.00	44524.00
8	6.69	13.70	2.51	20454.00	49254.00
9	7.32	18.29	19.02	20711.00	49511.00
10	3.07	9.10	1.60	21641.00	50441.00
11	8.79	12.14	5.31	24206.00	53006.00
12	6.56	13.48	8.74	25167.00	53967.00
13	6.18	12.43	12.28	21253.00	50053.00
14	3.17	8.84	1.32	23393.00	52193.00
15	6.08	14.66	8.83	19661.00	48461.00
16	2.83	5.41	11.28	21356.00	50156.00
17	8.48	21.88	16.46	22574.00	51374.00
18	3.07	20.82	16.71	15386.00	44186.00
19	6.58	12.12	13.55	20295.00	49095.00
20	9.67	8.48	2.25	23923.00	52723.00
21	7.27	1.56	7.69	23119.00	51919.00
22	5.26	13.33	2.75	22753.00	51553.00
23	4.63	0.37	15.62	15268.00	44068.00
24	3.75	5.22	2.93	23168.00	51968.00
25	1.95	15.45	9.35	15404.00	44204.00
26	1.47	11.75	7.55	23623.00	52423.00
27	7.33	13.71	3.10	22679.00	51479.00
28	6.44	8.55	5.65	22472.00	51272.00
29	5.33	11.17	12.52	15058.00	43858.00
30	6.77	3.69	9.18	19513.00	48313.00
31	4.57	5.17	8.21	14631.00	43431.00
32	3.26	10.11	19.67	23964.00	52764.00
33	3.65	17.68	1.99	19867.00	48667.00
34	6.45	12.82	12.13	16125.00	44925.00
35	2.85	0.80	4.70	24841.00	53641.00
36	6.65	0.12	15.51	19463.00	48263.00
37	3.73	5.99	19.55	20009.00	48809.00
38	3.80	20.71	3.75	14804.00	43604.00
39	5.19	13.51	10.45	15882.00	44682.00
40	8.89	9.85	0.39	24515.00	53315.00
41	4.06	4.02	4.23	16912.00	45712.00
42	6.74	15.72	9.64	24354.00	53154.00
43	5.98	21.43	5.32	19664.00	48464.00
44	7.31	13.32	11.13	15308.00	44108.00
45	6.94	11.59	16.68	16690.00	45490.00
46	1.28	14.51	9.58	21797.00	50597.00
47	6.82	21.38	5.85	15105.00	43905.00
48	4.42	5.76	5.37	23636.00	52436.00
49	3.45	15.62	9.07	18533.00	47333.00
50	4.89	13.15	9.01	19119.00	47919.00
51	9.82	14.64	5.62	17382.00	46182.00
52	7.88	11.43	8.36	21485.00	50285.00
53	2.56	1.84	4.98	15514.00	44314.00
54	2.19	12.84	17.17	18546.00	47346.00
55	7.11	15.17	8.35	19370.00	48170.00
56	5.17	10.97	7.72	19453.00	48253.00
57	6.04	13.00	18.88	19309.00	48109.00
58	3.94	4.55	18.59	17512.00	46312.00
59	6.59	10.91	15.64	17068.00	45868.00
60	6.10	4.77	9.92	25045.00	53845.00
61	2.12	7.41	18.21	14642.00	43442.00
62	4.20	7.20	7.94	17424.00	46224.00
63	4.16	2.26	14.66	17292.00	46092.00
64	2.61	8.63	2.84	24545.00	53345.00
65	9.25	4.64	17.16	21979.00	50779.00
66	3.70	19.58	4.19	17353.00	46153.00
67	1.83	20.12	19.94	14444.00	43244.00
68	1.67	9.06	10.30	22842.00	51642.00
69	6.04	1.29	8.46	24151.00	52951.00
70	3.35	10.77	3.49	23114.00	51914.00
71	6.93	2.79	4.65	18416.00	47216.00
72	8.02	10.51	13.57	15132.00	43932.00
73	8.57	12.04	12.52	24537.00	53337.00
74	5.75	11.09	9.63	18941.00	47741.00
75	2.81	19.55	16.66	16633.00	45433.00
76	7.42	3.12	10.25	19585.00	48385.00
77	1.94	17.57	4.77	21758.00	50558.00
78	5.48	11.74	18.45	17147.00	45947.00
79	5.81	14.98	5.21	15650.00	44450.00
80	1.09	15.94	1.00	19533.00	48333.00
81	4.17	14.89	2.61	21347.00	50147.00
82	1.15	10.51	17.37	22933.00	51733.00
83	4.55	17.91	19.53	17536.00	46336.00
84	4.81	7.42	2.28	20431.00	49231.00
85	6.23	10.02	4.90	23300.00	52100.00
86	2.59	12.02	11.75	15240.00	44040.00
87	7.54	7.99	19.86	17152.00	45952.00
88	4.92	18.85	4.46	23728.00	52528.00
89	9.34	21.10	5.71	22047.00	50847.00
90	8.70	7.13	6.71	21339.00	50139.00
91	7.78	10.22	7.15	21479.00	50279.00
92	6.20	2.91	9.15	21084.00	49884.00
93	3.80	19.23	17.44	15219.00	44019.00
94	1.01	6.60	2.71	24722.00	53522.00
95	3.17	17.88	20.04	15760.00	44560.00
96	6.39	3.14	5.45	19502.00	48302.00
97	7.43	15.53	2.08	14765.00	43565.00
98	2.80	7.13	5.33	19144.00	47944.00
99	2.78	11.84	5.13	20980.00	49780.00
100	7.69	2.47	6.69	22190.00	50990.00
101	7.34	13.07	11.29	15144.00	43944.00
102	1.61	10.65	11.62	16460.00	45260.00
103	2.90	7.64	7.66	20741.00	49541.00
104	5.63	2.67	4.16	15580.00	44380.00
105	1.31	12.63	6.12	16447.00	45247.00
106	5.79	10.41	12.57	22971.00	51771.00
107	7.15	6.71	3.07	16246.00	45046.00
108	6.15	10.85	7.95	20786.00	49586.00
109	4.70	16.35	2.51	24004.00	52804.00
110	2.24	11.18	7.50	23504.00	52304.00
111	9.22	13.99	4.10	23649.00	52449.00
112	1.18	2.84	4.58	18283.00	47083.00
113	1.53	13.41	7.15	14851.00	43651.00
114	7.38	9.10	8.40	18206.00	47006.00
115	3.40	4.41	8.33	25105.00	53905.00
116	3.80	0.04	17.00	22559.00	51359.00
117	1.70	1.40	17.41	19966.00	48766.00
118	6.16	11.59	18.44	19191.00	47991.00
119	3.34	13.19	10.55	20221.00	49021.00
120	9.81	13.87	8.92	17311.00	46111.00
121	7.26	14.94	6.31	18686.00	47486.00
122	5.73	20.82	22.31	20134.00	48934.00
123	7.88	14.28	4.15	16500.00	45300.00
124	4.77	10.74	17.64	21620.00	50420.00
125	7.33	21.35	6.95	19354.00	48154.00
126	1.04	2.88	15.97	23917.00	52717.00
127	2.74	18.39	21.46	19844.00	48644.00
128	6.79	10.70	11.67	20165.00	48965.00
129	2.97	19.00	17.72	15598.00	44398.00
130	1.68	0.20	15.73	20410.00	49210.00
131	5.67	3.92	3.92	24835.00	53635.00
132	7.02	9.26	9.66	19674.00	48474.00
133	3.35	10.83	13.41	15135.00	43935.00
134	2.35	1.46	14.91	18459.00	47259.00
135	4.84	7.51	9.20	19771.00	48571.00
136	2.32	0.25	9.21	18075.00	46875.00
137	3.50	10.05	12.19	22506.00	51306.00
138	5.12	1.95	7.20	22807.00	51607.00
139	4.72	10.37	18.85	23487.00	52287.00
140	7.14	11.26	17.82	20996.00	49796.00
141	3.16	14.33	10.63	22798.00	51598.00
142	7.07	10.35	10.36	17266.00	46066.00
143	1.57	0.96	10.81	15358.00	44158.00
144	1.13	6.08	6.33	23980.00	52780.00
145	5.93	11.36	1.04	16509.00	45309.00
146	4.61	10.45	12.26	25127.00	53927.00
147	5.38	12.46	11.71	22825.00	51625.00
148	5.56	8.34	2.53	19143.00	47943.00
149	3.80	14.24	10.73	19741.00	48541.00
150	2.42	1.27	4.18	23212.00	52012.00
151	8.17	9.76	18.75	20075.00	48875.00
152	8.90	1.24	6.13	18713.00	47513.00
153	6.55	11.68	6.43	19811.00	48611.00
154	5.68	9.64	13.80	17629.00	46429.00
155	5.22	11.70	17.67	16775.00	45575.00
156	2.50	12.26	10.75	17028.00	45828.00
157	9.54	20.60	21.38	20050.00	48850.00
158	3.55	21.34	18.99	22880.00	51680.00
159	7.39	1.42	14.58	16261.00	45061.00
160	7.36	14.47	9.68	19091.00	47891.00
161	6.88	19.04	18.95	21999.00	50799.00
162	1.65	7.27	11.11	19819.00	48619.00
163	8.15	7.96	5.78	23901.00	52701.00
164	1.83	19.66	8.13	15830.00	44630.00
165	9.87	21.53	5.10	17262.00	46062.00
166	2.80	1.69	9.57	20745.00	49545.00
167	1.86	1.00	15.66	22902.00	51702.00
168	7.46	2.39	3.93	23385.00	52185.00
169	4.39	0.34	15.36	17314.00	46114.00
170	6.18	10.58	8.05	22710.00	51510.00
171	3.03	9.05	4.27	23794.00	52594.00
172	6.30	13.26	7.00	19959.00	48759.00
173	2.06	17.75	0.14	14690.00	43490.00
174	2.37	13.86	7.02	18458.00	47258.00
175	6.96	11.26	10.65	24771.00	53571.00
176	6.73	13.31	6.54	15908.00	44708.00
177	8.05	18.20	0.65	17088.00	45888.00
178	1.63	16.71	7.62	23236.00	52036.00
179	1.01	9.26	4.25	19622.00	48422.00
180	3.49	3.72	7.62	20113.00	48913.00
181	6.85	20.74	21.47	18527.00	47327.00
182	7.34	11.65	16.99	24554.00	53354.00
183	8.83	8.11	21.25	17261.00	46061.00
184	7.13	21.82	18.29	14924.00	43724.00
185	4.44	11.21	9.87	15950.00	44750.00
186	9.56	18.76	6.76	18345.00	47145.00
187	9.69	9.21	9.03	21162.00	49962.00
188	2.55	6.36	20.55	23534.00	52334.00
189	6.90	9.62	11.28	21272.00	50072.00
190	8.95	21.18	19.78	19925.00	48725.00
191	4.61	13.68	4.72	16288.00	45088.00
192	3.96	1.02	9.61	21565.00	50365.00
193	4.17	1.74	17.56	23364.00	52164.00
194	3.13	1.19	5.73	24101.00	52901.00
195	1.52	17.93	5.80	21469.00	50269.00
196	1.73	11.06	7.50	20955.00	49755.00
197	2.20	21.66	20.89	16834.00	45634.00
198	5.90	2.04	13.08	22791.00	51591.00
199	1.53	7.95	5.52	21154.00	49954.00
200	6.81	6.88	9.93	23529.00	52329.00
201	9.62	17.59	3.00	16557.00	45357.00
202	5.51	11.59	15.40	17173.00	45973.00
