nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
122	2	20	100	25	6	4	3	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	10.51	18.09
1	0.51	6.15
No.	x-cord	y-cord
102	0.71	13.20
103	16.67	5.28
104	6.92	14.60
105	20.58	11.38
106	4.95	15.09
107	15.00	11.88
108	13.11	20.39
109	6.53	7.36
110	10.87	5.29
111	10.66	3.01
112	21.92	15.26
113	1.84	2.30
114	17.26	6.13
115	0.20	13.94
116	19.95	14.60
117	8.24	10.17
118	14.64	17.07
119	16.49	7.64
120	1.61	20.09
121	15.78	14.52
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	5.90	16.24	8.84	15650.00	44450.00
3	1.37	7.03	7.11	24242.00	53042.00
4	7.97	5.34	7.38	17273.00	46073.00
5	2.78	15.83	14.46	22020.00	50820.00
6	3.57	14.34	4.32	23885.00	52685.00
7	3.77	19.45	16.00	22994.00	51794.00
8	7.83	0.64	3.27	20208.00	49008.00
9	7.68	8.43	2.90	18471.00	47271.00
10	9.71	13.98	9.08	18251.00	47051.00
11	3.98	20.41	12.17	21790.00	50590.00
12	6.75	18.59	10.44	18279.00	47079.00
13	8.84	6.48	15.85	21882.00	50682.00
14	8.36	19.09	14.45	15890.00	44690.00
15	5.76	11.33	4.92	24882.00	53682.00
16	1.62	16.31	14.13	22599.00	51399.00
17	3.54	5.68	6.10	16741.00	45541.00
18	2.54	13.33	13.47	24683.00	53483.00
19	8.12	13.22	4.57	17465.00	46265.00
20	5.67	18.71	8.49	19535.00	48335.00
21	2.98	2.14	20.25	24584.00	53384.00
22	7.54	2.22	18.81	16712.00	45512.00
23	2.10	21.40	15.09	22536.00	51336.00
24	2.04	11.54	7.75	14769.00	43569.00
25	4.12	17.14	5.10	18192.00	46992.00
26	2.33	10.07	4.29	19945.00	48745.00
27	7.63	13.70	7.41	19328.00	48128.00
28	9.84	3.74	18.45	19173.00	47973.00
29	3.58	9.85	1.28	24885.00	53685.00
30	8.73	4.62	13.85	24513.00	53313.00
31	6.49	7.44	12.48	19706.00	48506.00
32	5.55	14.67	21.36	22681.00	51481.00
33	7.46	17.78	8.22	17707.00	46507.00
34	1.27	16.59	16.39	17046.00	45846.00
35	7.67	2.44	22.00	15604.00	44404.00
36	9.07	18.83	13.37	18855.00	47655.00
37	2.49	3.22	2.75	23453.00	52253.00
38	7.36	9.75	3.39	15680.00	44480.00
39	3.46	16.15	10.03	22291.00	51091.00
40	7.54	3.30	19.65	17753.00	46553.00
41	5.95	11.31	21.36	23156.00	51956.00
42	5.84	18.19	6.79	20947.00	49747.00
43	7.19	8.74	4.70	17475.00	46275.00
44	4.70	19.70	15.51	18544.00	47344.00
45	1.94	3.45	16.80	22520.00	51320.00
46	4.08	20.85	13.89	16118.00	44918.00
47	8.29	4.04	15.72	19482.00	48282.00
48	1.03	12.59	11.16	18022.00	46822.00
49	7.58	14.63	6.95	17817.00	46617.00
50	1.28	1.39	12.49	24212.00	53012.00
51	9.99	18.06	8.28	16127.00	44927.00
52	1.88	9.46	2.26	14609.00	43409.00
53	6.88	20.26	15.22	24638.00	53438.00
54	3.42	18.47	6.17	16169.00	44969.00
55	2.22	12.78	1.05	17764.00	46564.00
56	2.16	11.81	6.60	21482.00	50282.00
57	5.99	14.67	9.29	20468.00	49268.00
58	5.21	14.04	10.12	18656.00	47456.00
59	3.89	21.34	12.05	18090.00	46890.00
60	2.66	0.36	21.55	21913.00	50713.00
61	4.73	20.66	17.37	25099.00	53899.00
62	5.59	8.17	5.12	23397.00	52197.00
63	5.10	13.59	21.12	23433.00	52233.00
64	3.89	15.08	12.20	18882.00	47682.00
65	7.78	16.04	18.24	22633.00	51433.00
66	8.80	1.85	15.45	24768.00	53568.00
67	2.90	18.83	8.48	21071.00	49871.00
68	5.81	13.22	5.76	14872.00	43672.00
69	1.14	5.03	7.57	20497.00	49297.00
70	3.96	0.44	12.45	17110.00	45910.00
71	2.05	9.47	10.72	16846.00	45646.00
72	4.86	21.16	14.74	16709.00	45509.00
73	6.61	4.28	16.21	23569.00	52369.00
74	9.56	4.13	20.40	20343.00	49143.00
75	1.14	15.03	12.64	18915.00	47715.00
76	5.26	11.61	20.07	18848.00	47648.00
77	7.78	14.00	22.05	17215.00	46015.00
78	1.11	17.73	5.40	24562.00	53362.00
79	1.71	18.97	11.12	16772.00	45572.00
80	9.11	10.58	10.01	17909.00	46709.00
81	2.00	11.52	20.41	17806.00	46606.00
82	7.90	14.27	20.02	24253.00	53053.00
83	3.14	12.52	11.58	20488.00	49288.00
84	2.48	15.01	6.18	15679.00	44479.00
85	6.46	14.25	13.21	19207.00	48007.00
86	2.76	0.38	13.29	14510.00	43310.00
87	7.12	12.29	19.30	19427.00	48227.00
88	3.82	15.53	5.03	20345.00	49145.00
89	2.16	1.19	15.76	18997.00	47797.00
90	7.33	4.56	2.48	23778.00	52578.00
91	9.05	2.89	19.47	20926.00	49726.00
92	4.35	0.77	1.40	19877.00	48677.00
93	9.75	0.59	21.66	17566.00	46366.00
94	2.62	8.01	8.31	15651.00	44451.00
95	4.08	15.50	3.81	19617.00	48417.00
96	3.41	14.07	17.78	16066.00	44866.00
97	3.89	20.01	11.13	17520.00	46320.00
98	3.21	19.20	14.30	18959.00	47759.00
99	6.55	13.73	6.64	19367.00	48167.00
100	2.53	16.60	18.57	21744.00	50544.00
101	4.19	12.67	13.29	16779.00	45579.00
