nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
222	2	20	200	25	6	4	6	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	4.99	17.21
1	17.92	18.12
No.	x-cord	y-cord
202	0.44	18.77
203	2.99	3.37
204	11.09	19.33
205	3.20	14.94
206	5.77	2.75
207	3.69	6.37
208	12.08	6.80
209	4.03	6.43
210	3.47	4.31
211	2.57	19.50
212	12.85	8.66
213	1.37	5.80
214	11.02	19.09
215	21.88	14.81
216	11.51	20.92
217	2.90	13.23
218	10.12	17.54
219	4.35	3.78
220	16.65	11.23
221	17.01	14.57
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	5.25	6.87	1.04	20570.00	49370.00
3	6.85	9.99	14.68	16940.00	45740.00
4	3.85	2.42	20.86	21952.00	50752.00
5	1.03	14.09	21.52	16235.00	45035.00
6	2.27	20.74	15.49	21768.00	50568.00
7	2.70	11.11	15.56	21094.00	49894.00
8	3.84	7.77	16.17	16055.00	44855.00
9	3.29	9.11	14.97	18600.00	47400.00
10	4.08	2.76	8.93	21837.00	50637.00
11	8.45	2.29	10.36	21188.00	49988.00
12	7.08	16.27	11.68	17115.00	45915.00
13	4.64	10.37	17.17	19089.00	47889.00
14	7.20	21.25	17.42	14801.00	43601.00
15	2.09	5.11	8.75	20552.00	49352.00
16	2.94	6.33	4.33	24324.00	53124.00
17	2.60	19.34	12.37	17727.00	46527.00
18	3.39	18.00	12.86	14919.00	43719.00
19	8.86	7.58	17.33	15952.00	44752.00
20	5.35	12.29	4.46	16911.00	45711.00
21	7.08	19.78	16.46	15536.00	44336.00
22	9.74	2.95	13.92	20071.00	48871.00
23	1.30	0.74	21.26	17210.00	46010.00
24	8.08	0.53	2.62	23787.00	52587.00
25	5.54	5.08	1.31	23298.00	52098.00
26	6.13	2.16	10.91	19897.00	48697.00
27	3.16	15.09	11.11	19244.00	48044.00
28	6.27	2.89	19.60	21146.00	49946.00
29	8.54	18.30	10.75	22016.00	50816.00
30	8.47	1.50	22.13	22849.00	51649.00
31	8.57	2.56	21.07	22970.00	51770.00
32	8.56	18.37	11.23	17586.00	46386.00
33	2.47	18.53	14.20	20750.00	49550.00
34	9.80	12.09	18.04	20366.00	49166.00
35	9.28	6.03	2.80	18580.00	47380.00
36	2.84	8.35	17.83	19564.00	48364.00
37	9.64	9.65	22.73	21822.00	50622.00
38	4.01	18.97	15.46	17398.00	46198.00
39	6.09	2.84	17.81	16699.00	45499.00
40	1.27	10.06	21.93	22300.00	51100.00
41	5.78	11.65	18.16	23049.00	51849.00
42	1.22	11.13	6.56	22802.00	51602.00
43	4.93	19.16	16.48	21530.00	50330.00
44	1.79	17.20	14.61	24481.00	53281.00
45	9.98	7.96	16.71	24139.00	52939.00
46	2.33	8.02	17.93	17573.00	46373.00
47	8.71	12.73	18.04	16967.00	45767.00
48	9.70	10.84	10.54	23765.00	52565.00
49	3.21	18.50	10.31	17018.00	45818.00
50	3.95	1.51	7.83	16107.00	44907.00
51	2.05	21.73	13.73	24401.00	53201.00
52	6.18	10.61	22.76	23694.00	52494.00
53	8.70	2.14	6.40	22354.00	51154.00
54	3.97	18.24	9.30	14582.00	43382.00
55	9.65	0.22	17.87	18195.00	46995.00
56	3.39	10.58	19.28	16677.00	45477.00
57	5.55	4.34	1.82	17425.00	46225.00
58	8.51	11.07	15.02	25031.00	53831.00
59	4.35	20.42	16.56	23629.00	52429.00
60	3.32	17.08	13.33	20565.00	49365.00
61	4.80	2.92	2.46	24748.00	53548.00
62	6.10	20.34	16.26	16958.00	45758.00
63	3.50	11.99	20.38	15409.00	44209.00
64	4.19	3.01	4.20	16629.00	45429.00
65	4.87	12.05	8.91	25077.00	53877.00
66	8.99	3.21	1.12	22622.00	51422.00
67	1.60	0.96	20.08	22214.00	51014.00
68	7.45	18.43	9.38	20094.00	48894.00
69	8.52	7.40	0.55	17056.00	45856.00
70	6.36	17.49	9.20	24076.00	52876.00
71	8.34	14.55	15.08	18081.00	46881.00
72	6.67	10.93	8.69	24977.00	53777.00
73	1.94	4.91	13.45	25074.00	53874.00
74	5.81	10.76	18.25	20928.00	49728.00
75	6.02	10.64	15.85	14799.00	43599.00
76	2.06	14.29	10.62	22082.00	50882.00
77	9.02	20.07	13.04	16897.00	45697.00
78	2.23	5.25	7.75	22203.00	51003.00
79	9.80	9.28	16.58	17320.00	46120.00
80	5.23	13.60	20.14	15107.00	43907.00
81	2.51	4.94	8.11	14970.00	43770.00
82	9.49	13.01	18.07	22243.00	51043.00
83	7.15	19.40	16.10	22082.00	50882.00
84	9.04	1.73	4.48	22453.00	51253.00
85	5.69	1.88	22.31	24443.00	53243.00
86	5.67	1.63	17.73	19922.00	48722.00
87	6.80	1.02	4.62	24956.00	53756.00
88	7.37	8.73	16.39	22730.00	51530.00
89	5.88	2.11	2.02	21872.00	50672.00
90	3.24	11.14	7.74	21831.00	50631.00
91	4.53	17.46	13.80	20703.00	49503.00
92	1.80	3.28	11.76	18801.00	47601.00
93	9.99	8.21	2.17	17142.00	45942.00
94	8.74	14.02	10.95	24751.00	53551.00
95	3.35	15.02	12.02	19618.00	48418.00
96	9.78	11.70	17.06	14411.00	43211.00
97	2.50	0.57	2.87	14907.00	43707.00
98	7.60	15.55	12.57	17404.00	46204.00
99	9.78	5.09	5.10	21222.00	50022.00
100	8.84	5.59	3.10	21692.00	50492.00
101	2.77	5.16	20.38	22635.00	51435.00
102	1.79	21.19	13.30	19526.00	48326.00
103	1.83	4.72	16.05	24447.00	53247.00
104	7.39	16.87	9.81	19602.00	48402.00
105	5.29	17.51	12.58	25046.00	53846.00
106	9.83	14.62	15.25	16994.00	45794.00
107	2.77	15.21	15.71	23011.00	51811.00
108	1.23	15.82	15.63	23777.00	52577.00
109	2.98	6.72	6.05	21425.00	50225.00
110	2.33	11.09	9.34	24102.00	52902.00
111	3.57	21.16	14.64	14913.00	43713.00
112	1.37	16.96	9.17	16083.00	44883.00
113	7.04	1.74	6.70	23922.00	52722.00
114	6.73	16.85	15.62	21803.00	50603.00
115	2.01	9.30	20.46	24244.00	53044.00
116	3.23	12.21	6.14	23772.00	52572.00
117	3.54	9.99	19.55	23146.00	51946.00
118	8.50	2.21	14.50	15238.00	44038.00
119	1.28	14.28	8.33	20401.00	49201.00
120	3.54	3.03	9.05	15412.00	44212.00
121	8.38	1.95	12.18	18285.00	47085.00
122	4.58	13.65	9.62	16804.00	45604.00
123	7.60	13.98	5.41	16120.00	44920.00
124	3.01	18.60	11.17	20898.00	49698.00
125	7.49	15.56	16.57	22983.00	51783.00
126	9.33	7.13	3.04	24521.00	53321.00
127	7.27	13.97	6.07	21327.00	50127.00
128	7.72	6.84	7.28	23869.00	52669.00
129	2.98	3.18	21.44	22333.00	51133.00
130	5.87	11.82	10.88	16628.00	45428.00
131	8.60	12.05	22.53	22982.00	51782.00
132	5.01	2.99	17.72	14631.00	43431.00
133	3.40	6.15	3.92	21473.00	50273.00
134	1.93	13.22	17.60	17125.00	45925.00
135	8.18	3.64	17.33	15451.00	44251.00
136	2.11	15.32	8.50	17910.00	46710.00
137	4.36	5.12	6.82	25064.00	53864.00
138	2.73	4.82	11.83	23698.00	52498.00
139	2.64	3.14	1.62	14485.00	43285.00
140	9.31	1.89	17.75	22703.00	51503.00
141	3.67	14.29	15.36	17433.00	46233.00
142	2.41	16.54	16.60	14638.00	43438.00
143	5.67	10.27	16.59	22276.00	51076.00
144	8.86	2.59	7.20	19604.00	48404.00
145	3.66	0.74	17.34	19190.00	47990.00
146	8.58	3.50	15.93	22096.00	50896.00
147	5.76	5.39	12.00	23293.00	52093.00
148	5.27	2.07	2.28	21406.00	50206.00
149	3.31	13.40	18.64	15343.00	44143.00
150	2.23	13.38	20.70	24562.00	53362.00
151	9.55	2.33	4.82	17164.00	45964.00
152	2.30	21.83	15.91	21980.00	50780.00
153	5.37	1.32	15.53	24593.00	53393.00
154	2.36	4.90	7.22	22070.00	50870.00
155	4.80	2.93	2.42	24352.00	53152.00
156	2.91	20.85	13.42	17476.00	46276.00
157	5.83	8.52	18.86	23049.00	51849.00
158	9.30	3.68	15.12	21554.00	50354.00
159	2.52	12.91	17.65	24586.00	53386.00
160	4.40	18.13	15.44	20887.00	49687.00
161	3.33	1.34	15.58	15562.00	44362.00
162	2.11	5.24	18.96	23428.00	52228.00
163	8.64	11.08	17.94	24404.00	53204.00
164	9.56	10.35	15.67	15771.00	44571.00
165	5.44	11.32	19.65	16241.00	45041.00
166	1.33	1.71	11.04	18042.00	46842.00
167	6.71	14.03	10.47	14658.00	43458.00
168	9.71	13.62	19.69	17465.00	46265.00
169	4.00	13.66	7.73	16450.00	45250.00
170	6.67	2.81	7.12	24406.00	53206.00
171	1.76	2.59	19.86	23087.00	51887.00
172	4.91	1.89	17.05	22933.00	51733.00
173	8.55	3.72	6.37	17876.00	46676.00
174	2.79	11.00	9.99	17989.00	46789.00
175	8.08	14.55	12.55	24703.00	53503.00
176	9.51	21.41	16.57	18211.00	47011.00
177	2.81	8.68	20.93	19165.00	47965.00
178	5.06	11.30	20.77	22654.00	51454.00
179	1.79	2.80	20.57	19011.00	47811.00
180	4.01	3.12	21.44	18244.00	47044.00
181	4.05	14.74	13.40	19720.00	48520.00
182	9.57	17.81	10.33	15766.00	44566.00
183	7.92	0.42	13.48	20034.00	48834.00
184	6.23	9.67	5.80	22986.00	51786.00
185	3.19	16.93	9.55	17479.00	46279.00
186	5.63	8.79	21.87	19254.00	48054.00
187	1.20	9.01	20.23	23865.00	52665.00
188	1.19	4.57	14.62	17948.00	46748.00
189	7.93	12.12	7.11	20123.00	48923.00
190	2.12	9.36	6.35	17453.00	46253.00
191	8.96	5.15	2.21	18785.00	47585.00
192	5.17	15.98	9.24	15780.00	44580.00
193	9.67	11.77	6.91	17135.00	45935.00
194	5.87	13.06	5.66	24247.00	53047.00
195	6.72	18.08	16.34	21547.00	50347.00
196	3.75	17.86	9.30	22830.00	51630.00
197	4.10	11.77	18.24	18019.00	46819.00
198	2.57	2.75	21.78	21475.00	50275.00
199	4.32	10.71	21.43	24467.00	53267.00
200	1.97	2.15	17.84	22904.00	51704.00
201	9.17	5.03	3.72	22755.00	51555.00
