nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
73	3	20	50	25	6	3	3	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	14.91	8.23
1	10.47	5.72
2	18.02	1.87
No.	x-cord	y-cord
53	11.05	4.41
54	5.96	22.23
55	2.79	13.43
56	15.26	10.90
57	20.02	4.75
58	5.95	1.78
59	6.97	21.74
60	4.60	21.62
61	12.65	15.22
62	10.07	15.17
63	5.39	7.39
64	11.27	3.28
65	7.09	11.65
66	6.63	6.18
67	3.29	9.80
68	16.73	5.05
69	21.67	9.77
70	15.95	3.42
71	8.32	15.70
72	6.47	5.93
No.	p-weight	x-cord	y-cord	t-start	t-stop
3	5.83	9.48	12.56	18632.00	47432.00
4	9.30	7.66	3.15	24425.00	53225.00
5	8.84	5.44	14.47	17884.00	46684.00
6	9.12	12.41	17.99	20557.00	49357.00
7	4.02	6.31	2.11	23006.00	51806.00
8	9.76	10.13	5.25	19931.00	48731.00
9	3.12	3.88	1.42	23604.00	52404.00
10	5.92	9.66	12.70	16910.00	45710.00
11	1.04	4.37	3.69	18481.00	47281.00
12	7.94	21.55	10.35	23169.00	51969.00
13	3.16	3.44	20.74	14486.00	43286.00
14	2.94	21.48	6.66	22294.00	51094.00
15	9.94	9.64	17.44	16496.00	45296.00
16	9.56	10.94	17.81	14932.00	43732.00
17	4.40	18.69	5.47	22566.00	51366.00
18	3.54	7.51	0.69	19523.00	48323.00
19	2.44	12.80	9.83	21803.00	50603.00
20	3.70	1.72	11.32	15892.00	44692.00
21	5.92	12.16	12.70	22649.00	51449.00
22	9.70	7.27	1.55	15406.00	44206.00
23	2.96	19.85	2.77	16432.00	45232.00
24	5.80	4.46	7.12	22611.00	51411.00
25	5.75	4.49	15.60	20376.00	49176.00
26	4.93	0.37	12.40	24644.00	53444.00
27	3.77	1.49	14.36	24608.00	53408.00
28	2.29	14.48	6.89	15492.00	44292.00
29	6.66	17.58	9.17	24448.00	53248.00
30	4.73	8.29	3.64	17467.00	46267.00
31	8.74	7.45	11.07	20261.00	49061.00
32	4.76	14.83	2.67	16792.00	45592.00
33	1.48	7.10	19.40	20473.00	49273.00
34	3.96	6.60	3.65	20059.00	48859.00
35	5.70	2.77	15.78	22846.00	51646.00
36	5.84	13.77	3.98	19126.00	47926.00
37	2.39	20.38	7.18	16956.00	45756.00
38	1.38	7.51	8.43	15365.00	44165.00
39	9.78	8.56	3.66	21806.00	50606.00
40	2.05	12.34	14.20	18019.00	46819.00
41	5.32	11.70	5.84	21462.00	50262.00
42	8.96	13.70	15.26	24293.00	53093.00
43	8.65	9.95	11.54	18330.00	47130.00
44	4.10	7.46	5.70	14432.00	43232.00
45	2.19	14.66	9.94	15433.00	44233.00
46	6.23	5.33	19.83	17306.00	46106.00
47	2.13	17.26	6.49	24945.00	53745.00
48	3.26	3.92	22.32	17413.00	46213.00
49	4.16	5.39	14.27	20455.00	49255.00
50	4.79	16.95	9.66	22617.00	51417.00
51	4.79	9.39	13.03	15135.00	43935.00
52	5.86	17.83	5.20	20609.00	49409.00
