nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
112	2	10	100	25	6	4	3	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	18.69	16.31
1	5.02	17.43
No.	x-cord	y-cord
102	21.69	13.08
103	4.07	10.73
104	14.75	17.08
105	10.74	14.54
106	10.57	10.43
107	13.98	20.76
108	15.17	17.70
109	14.98	14.13
110	14.84	4.29
111	4.83	6.72
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	1.49	14.81	3.56	21807.00	50607.00
3	1.24	12.42	9.00	24538.00	53338.00
4	3.95	21.12	13.04	15339.00	44139.00
5	1.78	6.38	7.36	23831.00	52631.00
6	8.66	16.99	16.46	23907.00	52707.00
7	8.26	10.24	8.83	16453.00	45253.00
8	6.02	17.50	4.10	15509.00	44309.00
9	3.64	21.26	10.75	22072.00	50872.00
10	7.47	5.39	7.58	22212.00	51012.00
11	6.21	3.05	5.28	17612.00	46412.00
12	1.54	6.09	4.79	23362.00	52162.00
13	2.57	6.29	9.07	24287.00	53087.00
14	3.06	3.93	7.82	24492.00	53292.00
15	7.40	9.45	16.91	24379.00	53179.00
16	3.42	4.68	11.79	24711.00	53511.00
17	9.51	13.55	5.77	18101.00	46901.00
18	9.98	16.67	18.40	18410.00	47210.00
19	4.11	11.68	7.78	16358.00	45158.00
20	3.04	14.33	19.27	21672.00	50472.00
21	7.89	5.46	8.92	20368.00	49168.00
22	7.66	9.99	12.63	21117.00	49917.00
23	6.60	13.53	6.08	16386.00	45186.00
24	5.49	17.31	15.44	19430.00	48230.00
25	1.65	14.39	15.90	19738.00	48538.00
26	1.43	13.57	4.87	23174.00	51974.00
27	9.79	4.95	8.17	14717.00	43517.00
28	9.60	21.64	12.84	22090.00	50890.00
29	8.77	6.52	11.78	15342.00	44142.00
30	8.79	5.69	10.52	20902.00	49702.00
31	7.34	12.13	22.75	24137.00	52937.00
32	6.83	14.78	16.82	17872.00	46672.00
33	7.77	4.70	8.29	17974.00	46774.00
34	2.55	19.07	12.39	21602.00	50402.00
35	8.75	4.48	6.33	15214.00	44014.00
36	6.42	14.72	17.92	19282.00	48082.00
37	9.12	15.74	22.37	18699.00	47499.00
38	8.46	14.02	21.95	17853.00	46653.00
39	8.52	16.01	19.51	20877.00	49677.00
40	7.60	2.94	10.53	16647.00	45447.00
41	7.53	1.87	8.95	23818.00	52618.00
42	1.82	9.43	12.70	21793.00	50593.00
43	8.65	8.78	15.40	20051.00	48851.00
44	2.28	16.87	2.96	22289.00	51089.00
45	8.74	15.01	4.35	21617.00	50417.00
46	2.47	11.23	9.41	16921.00	45721.00
47	4.84	2.32	9.39	21721.00	50521.00
48	9.36	13.25	3.56	22829.00	51629.00
49	3.93	11.27	8.66	22364.00	51164.00
50	3.57	4.83	12.22	20221.00	49021.00
51	2.11	11.85	13.27	20450.00	49250.00
52	4.63	12.96	2.33	20475.00	49275.00
53	5.74	21.82	14.17	18670.00	47470.00
54	1.06	13.06	15.16	24916.00	53716.00
55	5.32	11.85	16.15	15714.00	44514.00
56	5.49	16.83	21.32	24922.00	53722.00
57	7.12	2.00	9.13	24989.00	53789.00
58	6.11	2.19	10.06	19545.00	48345.00
59	6.03	12.82	12.32	14706.00	43506.00
60	5.09	15.38	4.31	22290.00	51090.00
61	2.13	17.52	14.77	15090.00	43890.00
62	6.64	4.45	5.60	18390.00	47190.00
63	6.43	19.13	13.82	22152.00	50952.00
64	8.57	13.02	18.46	17074.00	45874.00
65	6.41	13.89	15.77	17328.00	46128.00
66	5.18	15.59	5.65	21000.00	49800.00
67	1.10	8.50	12.90	23714.00	52514.00
68	3.72	13.39	15.75	25017.00	53817.00
69	9.54	14.29	6.06	24763.00	53563.00
70	6.70	9.42	14.67	15221.00	44021.00
71	5.42	12.75	15.27	15315.00	44115.00
72	6.80	8.36	11.88	18094.00	46894.00
73	4.15	14.80	5.45	14749.00	43549.00
74	9.39	6.03	12.62	21176.00	49976.00
75	7.84	11.68	11.04	18983.00	47783.00
76	8.64	2.71	9.92	22347.00	51147.00
77	4.33	10.23	17.34	24800.00	53600.00
78	8.03	5.41	8.25	18290.00	47090.00
79	8.21	13.94	6.26	22407.00	51207.00
80	6.02	5.09	4.27	16956.00	45756.00
81	3.21	16.81	19.91	16775.00	45575.00
82	9.78	16.47	2.55	16858.00	45658.00
83	8.19	15.91	12.54	19459.00	48259.00
84	5.33	14.09	18.79	23099.00	51899.00
85	8.79	10.49	7.68	24121.00	52921.00
86	8.97	17.28	5.85	14790.00	43590.00
87	7.40	17.14	16.25	24832.00	53632.00
88	5.56	17.20	3.57	21439.00	50239.00
89	2.58	5.43	6.44	16072.00	44872.00
90	8.91	10.63	12.40	15475.00	44275.00
91	2.77	15.93	15.84	14682.00	43482.00
92	9.16	2.36	11.57	14458.00	43258.00
93	5.42	14.70	5.57	23049.00	51849.00
94	5.81	15.61	19.56	15262.00	44062.00
95	6.66	5.03	8.96	15831.00	44631.00
96	6.33	13.29	3.65	22089.00	50889.00
97	8.47	4.93	10.20	21634.00	50434.00
98	3.14	10.47	12.45	16754.00	45554.00
99	9.11	16.06	2.44	21232.00	50032.00
100	1.83	15.58	11.45	20534.00	49334.00
101	3.90	8.34	12.24	25053.00	53853.00
