nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
212	2	10	200	25	6	4	6	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	2.95	20.13
1	5.95	22.41
No.	x-cord	y-cord
202	19.65	9.75
203	6.77	5.18
204	5.36	14.09
205	9.71	7.99
206	4.52	10.60
207	16.07	5.78
208	19.30	13.90
209	3.05	19.15
210	3.57	18.74
211	5.43	7.98
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	1.95	19.01	14.64	21345.00	50145.00
3	2.11	15.08	8.42	23972.00	52772.00
4	3.16	14.38	6.68	15931.00	44731.00
5	7.68	1.93	20.68	25021.00	53821.00
6	9.94	6.91	4.52	21453.00	50253.00
7	9.43	17.41	7.88	19634.00	48434.00
8	7.31	15.98	6.15	17953.00	46753.00
9	4.81	16.15	8.45	23999.00	52799.00
10	5.29	18.66	14.47	23506.00	52306.00
11	2.19	1.16	17.00	17405.00	46205.00
12	3.23	6.19	11.55	19142.00	47942.00
13	1.67	8.97	7.08	20994.00	49794.00
14	8.55	4.32	13.10	20042.00	48842.00
15	9.66	4.56	20.39	24711.00	53511.00
16	5.35	11.28	10.34	18393.00	47193.00
17	3.79	15.89	6.90	16628.00	45428.00
18	1.98	4.30	8.04	16479.00	45279.00
19	3.50	19.48	15.70	16581.00	45381.00
20	9.26	3.15	8.91	24374.00	53174.00
21	4.88	19.91	12.34	19870.00	48670.00
22	4.83	6.46	15.16	24902.00	53702.00
23	3.05	4.19	19.06	21503.00	50303.00
24	4.40	4.79	7.01	16592.00	45392.00
25	9.07	9.51	4.71	18028.00	46828.00
26	1.74	16.86	9.66	19614.00	48414.00
27	2.62	3.32	18.87	16289.00	45089.00
28	5.81	1.99	19.87	16694.00	45494.00
29	9.18	14.76	7.78	16749.00	45549.00
30	3.90	16.45	3.98	16128.00	44928.00
31	3.64	17.46	14.54	16271.00	45071.00
32	8.38	6.26	17.60	17418.00	46218.00
33	2.87	2.91	17.65	16813.00	45613.00
34	7.27	18.19	6.24	21310.00	50110.00
35	3.60	17.32	15.29	14804.00	43604.00
36	1.94	17.46	8.89	16887.00	45687.00
37	8.11	6.57	5.29	14842.00	43642.00
38	8.88	3.93	14.99	21000.00	49800.00
39	2.60	3.45	7.73	23974.00	52774.00
40	6.53	11.25	7.61	23282.00	52082.00
41	6.78	7.63	6.67	19170.00	47970.00
42	4.89	15.85	8.29	21172.00	49972.00
43	6.46	13.96	6.99	19840.00	48640.00
44	1.86	1.07	19.18	21473.00	50273.00
45	8.41	6.08	10.20	23101.00	51901.00
46	9.01	4.12	13.17	15996.00	44796.00
47	3.90	20.32	15.47	23813.00	52613.00
48	1.23	19.24	16.19	19348.00	48148.00
49	1.78	4.59	15.02	14705.00	43505.00
50	6.70	19.75	11.16	20613.00	49413.00
51	1.91	1.87	19.80	20495.00	49295.00
52	9.19	2.17	17.03	21478.00	50278.00
53	4.00	10.72	5.37	21611.00	50411.00
54	7.63	21.56	8.42	17136.00	45936.00
55	3.08	17.17	10.60	24619.00	53419.00
56	5.01	13.51	6.18	17219.00	46019.00
57	4.61	16.88	7.59	22890.00	51690.00
58	4.69	3.09	18.74	22114.00	50914.00
59	3.29	15.12	8.07	22043.00	50843.00
60	4.44	9.54	7.99	15320.00	44120.00
61	5.36	7.35	3.09	18168.00	46968.00
62	9.76	8.32	6.65	18180.00	46980.00
63	5.83	16.27	7.76	18700.00	47500.00
64	4.09	1.77	18.98	20669.00	49469.00
65	2.78	17.53	4.05	25136.00	53936.00
66	8.92	14.05	7.59	16765.00	45565.00
67	7.71	3.71	7.97	15999.00	44799.00
68	8.39	15.39	3.98	18700.00	47500.00
69	9.81	5.62	9.10	22318.00	51118.00
70	1.13	5.87	2.65	14430.00	43230.00
71	1.08	3.26	13.74	22648.00	51448.00
72	2.59	19.29	9.13	15489.00	44289.00
73	4.67	18.40	12.05	25085.00	53885.00
74	7.85	5.84	15.88	16890.00	45690.00
75	8.27	16.57	8.40	22088.00	50888.00
76	4.73	20.20	13.26	18063.00	46863.00
77	6.13	6.61	7.35	18610.00	47410.00
78	5.09	3.31	9.05	18674.00	47474.00
79	7.94	4.75	8.53	22917.00	51717.00
80	4.03	12.08	6.39	23180.00	51980.00
81	2.36	4.42	6.22	21618.00	50418.00
82	4.83	3.08	17.38	24396.00	53196.00
83	9.22	7.83	7.15	19368.00	48168.00
84	9.83	15.39	4.87	17826.00	46626.00
85	3.46	4.23	4.34	22033.00	50833.00
86	4.20	9.17	10.22	21946.00	50746.00
87	7.11	11.36	7.59	20593.00	49393.00
88	5.14	20.76	10.00	15286.00	44086.00
89	7.86	20.45	11.44	15951.00	44751.00
90	2.40	6.47	5.67	21202.00	50002.00
91	1.18	2.29	11.03	22024.00	50824.00
92	3.57	4.78	20.54	18394.00	47194.00
93	6.80	5.93	9.96	15337.00	44137.00
94	5.13	20.98	10.61	22706.00	51506.00
95	4.65	17.31	14.64	19890.00	48690.00
96	1.40	5.08	14.52	23387.00	52187.00
97	5.29	7.04	14.15	20633.00	49433.00
98	6.05	8.73	9.77	20696.00	49496.00
99	1.26	5.20	6.88	14860.00	43660.00
100	8.12	5.18	15.95	15810.00	44610.00
101	5.96	2.35	16.14	22597.00	51397.00
102	8.45	4.79	7.13	22656.00	51456.00
103	5.83	3.39	12.23	15879.00	44679.00
104	2.00	18.34	4.46	20187.00	48987.00
105	7.95	15.34	5.24	18688.00	47488.00
106	7.07	17.64	16.29	23371.00	52171.00
107	7.91	17.01	7.39	18367.00	47167.00
108	3.58	12.58	8.00	20206.00	49006.00
109	6.02	3.57	11.13	18500.00	47300.00
110	1.42	16.51	3.63	17858.00	46658.00
111	8.22	21.59	12.85	16926.00	45726.00
112	1.91	2.89	11.98	24082.00	52882.00
113	1.62	20.25	9.84	18409.00	47209.00
114	7.85	17.94	4.98	15727.00	44527.00
115	4.38	10.38	8.52	18831.00	47631.00
116	1.51	2.76	18.41	21649.00	50449.00
117	1.25	5.00	9.77	21573.00	50373.00
118	6.49	18.34	6.32	18656.00	47456.00
119	6.65	9.06	5.44	21218.00	50018.00
120	4.18	20.09	12.60	25101.00	53901.00
121	2.85	16.00	8.28	19664.00	48464.00
122	4.67	10.59	9.02	22075.00	50875.00
123	1.96	19.64	15.42	21812.00	50612.00
124	1.75	15.98	6.09	18945.00	47745.00
125	4.03	19.79	13.47	19846.00	48646.00
126	6.30	5.53	12.80	21503.00	50303.00
127	8.13	4.34	9.17	15536.00	44336.00
128	7.45	19.92	14.60	16661.00	45461.00
129	5.42	3.97	20.13	16170.00	44970.00
130	1.15	21.38	9.21	21163.00	49963.00
131	2.81	8.22	5.71	14726.00	43526.00
132	5.70	6.09	9.16	23100.00	51900.00
133	7.14	17.78	12.45	21694.00	50494.00
134	4.86	5.69	15.78	19321.00	48121.00
135	2.91	2.75	14.88	23256.00	52056.00
136	4.94	2.18	19.78	24595.00	53395.00
137	5.74	17.75	13.98	16356.00	45156.00
138	9.21	19.28	13.37	23175.00	51975.00
