nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
113	3	10	100	25	6	4	3	1	1	1400	60	5	30	0.20	0.50
No.	x-cord	y-cord
0	8.27	16.94
1	16.85	18.31
2	4.67	22.08
No.	x-cord	y-cord
103	15.29	14.57
104	13.81	6.89
105	8.71	18.55
106	8.94	12.53
107	19.43	7.52
108	18.58	2.07
109	10.01	0.22
110	18.31	3.94
111	9.12	20.49
112	17.47	15.25
No.	p-weight	x-cord	y-cord	t-start	t-stop
3	3.83	10.87	18.49	23905.00	52705.00
4	7.18	11.18	21.77	14850.00	43650.00
5	1.45	7.82	0.14	17983.00	46783.00
6	1.91	16.46	3.43	18670.00	47470.00
7	8.61	16.11	2.16	14414.00	43214.00
8	9.91	13.33	5.72	20163.00	48963.00
9	1.27	9.98	2.38	24117.00	52917.00
10	9.95	13.03	7.04	19526.00	48326.00
11	5.90	10.45	17.87	23073.00	51873.00
12	8.19	8.98	21.38	22151.00	50951.00
13	7.97	8.26	15.02	23175.00	51975.00
14	5.72	8.85	11.67	24690.00	53490.00
15	6.35	17.67	17.58	18177.00	46977.00
16	7.47	10.06	12.15	17572.00	46372.00
17	8.83	8.96	11.58	15193.00	43993.00
18	8.15	14.25	8.92	14957.00	43757.00
19	1.20	15.61	4.43	15137.00	43937.00
20	9.21	10.98	11.58	22226.00	51026.00
21	6.87	9.24	1.15	19562.00	48362.00
22	4.67	9.82	19.10	23566.00	52366.00
23	2.55	17.03	2.61	24106.00	52906.00
24	7.54	12.69	13.34	19193.00	47993.00
25	4.41	9.75	14.86	23244.00	52044.00
26	6.47	9.13	10.96	21154.00	49954.00
27	8.62	8.26	20.87	18913.00	47713.00
28	1.44	8.45	0.14	21038.00	49838.00
29	3.59	14.36	4.05	24139.00	52939.00
30	5.46	17.10	6.32	15975.00	44775.00
31	3.74	9.91	0.92	21586.00	50386.00
32	4.46	6.69	10.97	20871.00	49671.00
33	9.91	9.30	22.65	23576.00	52376.00
34	5.11	9.68	20.18	17770.00	46570.00
35	5.28	20.47	10.05	16306.00	45106.00
36	1.17	21.27	1.38	17536.00	46336.00
37	7.64	20.91	1.12	17144.00	45944.00
38	9.11	10.40	13.99	23377.00	52177.00
39	9.61	7.59	19.02	19442.00	48242.00
40	1.84	6.77	13.68	19205.00	48005.00
41	3.93	14.51	9.23	23152.00	51952.00
42	3.55	18.22	9.44	14636.00	43436.00
43	9.15	18.74	10.05	19645.00	48445.00
44	6.25	13.60	4.39	16007.00	44807.00
45	7.64	18.07	6.30	16101.00	44901.00
46	1.04	12.91	14.70	15557.00	44357.00
47	3.72	20.89	8.63	15853.00	44653.00
48	6.72	14.50	12.42	18459.00	47259.00
49	5.91	13.44	13.76	21927.00	50727.00
50	5.56	8.31	9.82	21140.00	49940.00
51	3.53	9.72	15.05	16011.00	44811.00
52	8.71	10.23	1.01	15416.00	44216.00
53	1.90	14.84	7.27	18446.00	47246.00
54	6.71	6.31	19.11	16145.00	44945.00
55	5.01	20.80	6.65	18028.00	46828.00
56	8.63	11.18	13.86	22854.00	51654.00
57	8.81	11.57	21.79	21919.00	50719.00
58	6.46	15.62	11.86	20773.00	49573.00
59	2.50	15.02	7.86	18385.00	47185.00
60	1.98	18.94	3.18	19843.00	48643.00
61	9.80	19.49	17.16	19800.00	48600.00
62	3.27	14.91	12.06	21439.00	50239.00
63	1.74	16.28	13.00	16870.00	45670.00
64	4.30	8.45	10.35	14839.00	43639.00
65	6.46	8.46	1.36	19609.00	48409.00
66	4.71	16.68	0.58	20148.00	48948.00
67	4.71	17.59	17.41	16317.00	45117.00
68	3.89	14.44	15.01	18787.00	47587.00
69	8.76	19.21	17.53	17180.00	45980.00
70	8.72	15.14	5.42	20763.00	49563.00
71	7.66	20.31	4.82	18409.00	47209.00
72	4.81	18.85	0.91	20944.00	49744.00
73	5.27	20.67	0.64	24430.00	53230.00
74	4.24	19.07	16.49	24647.00	53447.00
75	8.78	20.12	16.08	16560.00	45360.00
76	9.02	11.77	5.03	22429.00	51229.00
77	1.75	20.35	5.78	22597.00	51397.00
78	9.23	10.87	2.53	19493.00	48293.00
79	2.48	17.13	6.46	16491.00	45291.00
80	6.78	16.73	4.08	22579.00	51379.00
81	3.99	18.39	2.35	18675.00	47475.00
82	2.86	9.56	10.33	18222.00	47022.00
83	9.36	20.84	1.42	18406.00	47206.00
84	5.19	15.12	11.64	19304.00	48104.00
85	9.49	19.22	6.07	17641.00	46441.00
86	9.90	9.55	16.98	23680.00	52480.00
87	2.44	8.28	15.84	17625.00	46425.00
88	1.86	8.94	16.62	16016.00	44816.00
89	8.79	12.31	8.52	22743.00	51543.00
90	1.86	11.18	1.45	18926.00	47726.00
91	7.06	15.09	5.38	18821.00	47621.00
92	2.05	18.39	8.13	16667.00	45467.00
93	3.28	18.59	16.77	23428.00	52228.00
94	6.40	11.57	13.73	18710.00	47510.00
95	9.80	10.71	13.07	22028.00	50828.00
96	1.37	17.13	16.53	16963.00	45763.00
97	1.96	10.00	9.86	18668.00	47468.00
98	7.20	8.01	17.30	22748.00	51548.00
99	5.28	6.42	21.27	16428.00	45228.00
100	5.94	19.11	14.37	24103.00	52903.00
101	4.74	5.99	17.69	22312.00	51112.00
102	2.81	17.58	7.86	24296.00	53096.00
