nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
163	3	10	150	25	6	4	5	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.54825	-3.97487	
1	4.58252	5.70093	
2	-6.37854	-3.40379	
No.	x-cord	y-cord
153	-0.146634	-0.204108	
154	-0.103156	-1.08554	
155	-0.803472	-0.0852093	
156	-1.8692	4.13109	
157	4.66241	3.06373	
158	1.81705	-1.43661	
159	-6.7629	-0.46026	
160	1.40322	0.709148	
161	-5.61885	-1.99309	
162	-1.68525	-7.17284	
No.	p-weight	x-cord	y-cord	t-start	t-stop
3	2.37	0.649677	-2.07704	1380	8580
4	6.01	-0.377496	-0.951438	25860	33060
5	3.4	0.0227535	2.24689	24300	31500
6	7.64	4.5871	1.08327	14820	22020
7	4.7	-0.933328	1.52463	2340	9540
8	5.23	-4.65637	1.55445	10020	17220
9	7.33	3.30332	0.800808	21300	28500
10	5.87	-0.249784	-0.215044	19080	26280
11	7.74	1.36036	0.0645927	5640	12840
12	7.63	0.152149	-1.3681	22740	29940
13	0.22	0.2039	-0.472168	13380	20580
14	0.48	0.53096	-0.477906	28080	35280
15	5.46	1.87846	-1.30541	420	7620
16	5.26	-0.0794374	0.0836518	5940	13140
17	0.95	0.0003803	0.106433	27540	34740
18	3.5	-0.307375	-0.120244	17160	24360
19	5.38	-0.82715	2.69539	26100	33300
20	7.73	1.72647	1.33358	21540	28740
21	4.45	-2.25853	5.35591	9360	16560
22	2.16	-0.633236	-0.388176	14760	21960
23	7.79	0.816323	-0.400205	480	7680
24	6.15	4.96419	3.62221	14520	21720
25	5.02	0.281034	0.748732	19020	26220
26	6.55	3.68579	4.37168	3600	10800
27	0.96	0.37433	-1.68333	21600	28800
28	2.44	-1.1753	1.59587	26880	34080
29	2.69	-5.45127	-1.93901	11880	19080
30	5.02	-1.47159	-1.42743	11640	18840
31	0.43	-0.0833604	0.257865	2340	9540
32	3.79	0.247071	-0.690001	26040	33240
33	7.46	1.29926	-1.53946	11460	18660
34	1.35	2.08092	-1.12743	10260	17460
35	5.4	0.0458086	-0.264782	3000	10200
36	1.34	-0.974459	-2.89298	8340	15540
37	5.69	0.414371	0.74305	27780	34980
38	5.14	-2.79627	-1.77279	15600	22800
39	0.87	2.68769	-0.822601	2940	10140
40	3.16	-0.465515	0.987331	19320	26520
41	2.04	-0.0794729	-0.106625	12180	19380
42	5.75	-0.943684	-2.7216	3840	11040
43	4.41	3.66902	-1.10744	7620	14820
44	4.36	-2.52409	1.12875	17400	24600
45	1.54	-1.58017	-2.47391	1260	8460
46	2.37	2.624	-2.02841	27240	34440
47	5.56	-2.05644	5.88676	1920	9120
48	4.84	-0.281715	1.57587	21060	28260
49	1.52	0.391235	0.709554	21660	28860
50	2.02	-0.0833446	0.473386	28020	35220
51	3.68	0.150985	-4.90116	20280	27480
52	0.26	0.86406	-2.68114	27900	35100
53	0.83	0.431647	-1.16721	1560	8760
54	1.6	0.194981	3.78653	18000	25200
55	2.53	-0.151277	4.6339	7560	14760
56	4.21	-0.880743	-3.38069	19440	26640
57	5.12	-2.52653	-6.44523	13440	20640
58	2.25	0.0025583	0.00322948	24540	31740
59	5.56	0.604725	1.16354	10620	17820
60	7.23	5.32357	4.14724	10020	17220
61	0.62	-4.91824	-1.46464	13560	20760
62	1.1	-1.20329	-2.0518	23580	30780
63	4.84	1.31878	-2.22365	14880	22080
64	5.77	5.24172	2.38841	4200	11400
65	2.2	2.64204	0.698949	17580	24780
66	6.68	-0.314527	3.69647	7980	15180
67	0.8	-1.98593	3.59932	16320	23520
68	1.97	3.46212	3.25263	10140	17340
69	6.5	-6.03622	-1.6217	14460	21660
70	2.23	-2.14005	-0.515344	14160	21360
71	0.46	3.26251	1.55025	23940	31140
72	3.58	0.888258	0.0102602	19260	26460
73	5.49	-2.39467	-6.41457	12660	19860
74	4.16	-0.582655	-0.684425	2760	9960
75	4.35	2.12236	0.0585772	25740	32940
76	0.37	0.100707	-0.264375	3840	11040
77	6.1	0.104403	0.209334	20700	27900
78	5.12	0.916756	-0.793779	21420	28620
79	5.32	1.34737	1.43662	21000	28200
80	6.33	0.212207	5.13073	7080	14280
81	4.75	0.0439381	0.00905871	960	8160
82	1.15	0.643795	-2.08654	14880	22080
83	1.45	-0.922887	-5.97316	4380	11580
84	5.21	2.59843	-0.654535	6240	13440
85	2.9	-0.0659189	1.60934	180	7380
86	6.49	-1.99826	-0.424412	10740	17940
87	6.03	-2.55561	5.5959	24360	31560
88	2.55	2.37619	2.05073	22920	30120
89	6.15	-1.35607	5.64635	7260	14460
90	3.37	2.0059	-0.355242	24180	31380
91	2.09	2.3343	0.313568	13620	20820
92	6.1	-1.21038	0.061896	25020	32220
93	7.49	-0.0909184	-0.947367	12000	19200
94	3.81	-0.257127	0.0772693	13980	21180
95	7.8	-0.243087	-0.675624	8460	15660
96	3.18	-0.861612	0.901443	18180	25380
97	2.26	-0.428183	-0.356423	10500	17700
98	5.97	-2.00692	4.0394	11460	18660
99	7.92	-0.115379	0.299933	27480	34680
100	2.31	0.302178	-2.70328	4140	11340
101	1.71	0.0610669	0.408143	23880	31080
102	7.33	5.71738	1.84406	15180	22380
103	1.43	0.427674	-2.30866	27480	34680
104	7.4	0.228931	0.294884	6540	13740
105	5.31	-1.20487	1.21861	2820	10020
106	1.69	-2.97628	1.73715	23820	31020
107	7.47	-0.562466	2.77749	16680	23880
108	6.66	-0.82705	4.64829	14760	21960
109	0.58	1.21791	-0.690662	17820	25020
110	0.56	-4.30928	2.64564	20400	27600
111	7.29	0.444867	-1.70821	10560	17760
112	6.1	0.796099	-0.478047	6240	13440
113	5.18	0.31393	1.02153	9840	17040
114	5.48	-0.673629	1.41884	4080	11280
115	5.7	-0.33072	-0.130305	9360	16560
116	6.7	-1.09219	2.29342	2940	10140
117	6.89	3.53227	2.14639	20100	27300
118	5.05	-0.145992	0.850007	17940	25140
119	2.16	2.0019	-1.2761	14160	21360
120	7.1	3.30761	0.0196171	6300	13500
121	4.47	-1.06947	-3.75601	3720	10920
122	6.73	-0.265315	-3.50961	11160	18360
123	2.92	3.10708	-3.66803	4260	11460
124	5.43	-1.51028	-1.42807	480	7680
125	4.67	-2.21179	-4.74093	24300	31500
126	7.41	0.508903	-1.87236	20880	28080
127	5.63	0.937474	0.162718	26880	34080
128	4.22	4.66031	1.5353	23340	30540
