nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
212	2	10	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.61749	-5.4495	
1	0.960297	-5.97375	
No.	x-cord	y-cord
202	3.97983	1.50285	
203	-0.22174	-0.979112	
204	-1.29936	-3.28626	
205	-1.97367	0.903836	
206	-1.26495	-3.49652	
207	0.276971	-0.989923	
208	2.12019	5.87141	
209	0.640917	1.09813	
210	-6.30053	0.99835	
211	-0.751466	-0.5625	
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	3.32	-3.06527	0.307066	16140	44940
3	3.24	-1.26924	0.732761	23100	51900
4	3.85	-0.22761	0.0128645	12960	41760
5	0.44	0.169741	-0.671496	7920	36720
6	5.13	0.00190196	-0.593735	28620	57420
7	1.46	-0.393183	-0.123855	25260	54060
8	2.57	1.47761	0.295035	27660	56460
9	4.73	-1.28964	1.01903	18780	47580
10	7.08	0.181973	-0.271788	2040	30840
11	2.41	0.23949	-0.507573	13680	42480
12	2.91	2.49039	-2.46113	24960	53760
13	4.54	-0.650444	0.298114	7920	36720
14	3.68	-0.00135652	-2.23212	8580	37380
15	3.78	-0.843273	-0.44905	10980	39780
16	3.61	1.6798	-0.748748	24300	53100
17	4.2	-2.11768	-3.03403	14880	43680
18	4.29	-1.22071	-4.53776	19200	48000
19	4.36	-1.38307	-1.99424	3780	32580
20	5.99	1.50464	0.892444	10440	39240
21	2.81	0.0324444	-0.0563289	960	29760
22	7.1	1.38983	0.878764	480	29280
23	6.11	-1.72923	-4.71812	20280	49080
24	3.08	1.78178	-2.69748	1020	29820
25	5.52	2.27288	-1.97597	14700	43500
26	6.14	3.30755	0.26277	1380	30180
27	5.11	0.881781	-0.170741	21300	50100
28	3.17	-4.26875	3.04204	15660	44460
29	1.07	-0.387459	0.376387	19260	48060
30	0.39	-1.55643	-0.858611	22800	51600
31	0.53	0.33936	-0.731994	12420	41220
32	5.88	-0.946935	-1.15196	27660	56460
33	0.74	-0.434583	1.20926	16080	44880
34	3.53	-1.04397	0.835552	5880	34680
35	2.88	-0.41434	-2.02397	10320	39120
36	7.65	2.26546	0.495893	12540	41340
37	1.86	-0.840819	-1.44842	8580	37380
38	7.06	-0.0443875	0.0184432	240	29040
39	6.21	-0.978869	0.0389747	1740	30540
40	4.83	3.60618	3.71888	26040	54840
41	3.82	2.48727	-0.670805	20280	49080
42	3.37	-1.19998	-0.866273	28560	57360
43	5.9	-0.694815	0.263138	8940	37740
44	7.42	-0.12055	-0.0618746	17580	46380
45	5.41	0.0162237	-0.011547	720	29520
46	5.8	-1.68564	-2.617	19800	48600
47	2.2	-0.720883	1.77697	19500	48300
48	1.52	0.787673	1.84138	12240	41040
49	1.53	-1.38525	-1.46918	1440	30240
50	6.31	3.5674	1.88611	27660	56460
51	4.27	-0.508525	-3.85012	13020	41820
52	6.73	0.74016	0.37243	19740	48540
53	0.91	-0.280158	0.0580586	1680	30480
54	5.34	1.06584	3.62482	12300	41100
55	6.29	1.37207	-2.26268	26940	55740
56	0.42	0.61838	-0.555613	12420	41220
57	4.05	1.77041	0.754553	24240	53040
58	3.82	0.897695	2.34128	15480	44280
59	3.13	-0.235627	0.134802	7260	36060
60	4.4	0.213783	0.647961	7740	36540
61	5.37	0.143076	0.14145	1500	30300
62	2.39	0.43816	-3.15401	6900	35700
63	4.89	0.898236	-3.79378	12420	41220
64	3.05	0.27775	-0.142571	16920	45720
65	2.22	0.326893	-0.403564	540	29340
66	3.03	1.73729	-0.416337	1920	30720
67	7.66	2.35568	-0.881649	23340	52140
68	2.97	1.7839	0.432941	10260	39060
69	6.81	1.51371	-0.551809	10800	39600
70	0.71	-1.34848	-1.81795	2340	31140
71	6.43	-1.59441	-2.52425	720	29520
72	0.5	-1.96297	-0.75719	360	29160
73	5.12	0.0643081	-0.0134084	5820	34620
74	2.83	-0.840428	1.46027	26700	55500
75	2.52	-1.90456	-0.0728644	16200	45000
76	8	2.59698	-0.843869	2760	31560
77	5.98	1.22354	0.384284	7200	36000
78	4.49	-0.420976	-0.345381	3900	32700
79	5.89	2.69777	0.114587	2160	30960
80	4.36	-1.04075	-4.30286	20100	48900
81	7.9	-3.09631	1.07592	20220	49020
82	7.94	-1.09775	0.596836	17040	45840
83	1.74	-1.03458	1.22283	8940	37740
84	2.72	-0.180633	0.594841	11220	40020
85	1.91	0.52396	-1.45952	11820	40620
86	6.51	-0.197582	0.0505247	8760	37560
87	5.84	0.680715	0.772693	21900	50700
88	1.26	0.76395	2.40701	15900	44700
89	1.9	-0.167556	0.0362758	26400	55200
90	1.13	3.43664	0.333572	5640	34440
91	2.86	0.138442	0.709449	27360	56160
92	7.81	0.732323	-0.0344015	10980	39780
93	2.62	-0.286032	0.911559	4680	33480
94	6.78	-1.41245	0.871059	3780	32580
95	0.76	-2.28338	1.06626	6600	35400
96	2.56	0.0955716	6.56361	17100	45900
97	1.66	0.190381	-2.8722	7620	36420
98	2.94	0.618812	0.438692	1140	29940
99	1.14	0.141004	1.56199	18300	47100
100	2.34	0.112475	0.144785	25140	53940
101	3.21	1.28925	0.827048	540	29340
102	3.56	-1.6894	-0.142235	19680	48480
103	2.1	-0.271099	1.36405	21840	50640
104	0.48	2.08433	0.475225	4320	33120
105	5.89	-0.0438447	0.0654009	3240	32040
106	5.03	3.51909	-0.0731625	23520	52320
107	6.43	-0.235012	-0.837664	27840	56640
108	5.58	0.405597	0.317357	25680	54480
109	5.13	1.88134	-2.75302	15540	44340
110	4.75	5.38344	3.19717	2160	30960
111	2.71	1.32344	0.273282	12960	41760
112	2.68	2.42122	1.1771	18900	47700
113	3.65	4.99594	0.960925	3540	32340
114	7.85	0.0090157	0.0162003	1200	30000
115	7.13	-0.294892	-3.32116	10320	39120
116	3.09	0.379738	-0.0184084	18360	47160
