nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
212	2	10	200	25	6	4	6	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-4.61749	-5.4495	
1	0.960297	-5.97375	
No.	x-cord	y-cord
202	3.97983	1.50285	
203	-0.22174	-0.979112	
204	-1.29936	-3.28626	
205	-1.97367	0.903836	
206	-1.26495	-3.49652	
207	0.276971	-0.989923	
208	2.12019	5.87141	
209	0.640917	1.09813	
210	-6.30053	0.99835	
211	-0.751466	-0.5625	
No.	p-weight	x-cord	y-cord	t-start	t-stop
2	3.32	-3.06527	0.307066	16140	30540
3	3.24	-1.26924	0.732761	23100	37500
4	3.85	-0.22761	0.0128645	12960	27360
5	0.44	0.169741	-0.671496	7920	22320
6	5.13	0.00190196	-0.593735	28620	43020
7	1.46	-0.393183	-0.123855	25260	39660
8	2.57	1.47761	0.295035	27660	42060
9	4.73	-1.28964	1.01903	18780	33180
10	7.08	0.181973	-0.271788	2040	16440
11	2.41	0.23949	-0.507573	13680	28080
12	2.91	2.49039	-2.46113	24960	39360
13	4.54	-0.650444	0.298114	7920	22320
14	3.68	-0.00135652	-2.23212	8580	22980
15	3.78	-0.843273	-0.44905	10980	25380
16	3.61	1.6798	-0.748748	24300	38700
17	4.2	-2.11768	-3.03403	14880	29280
18	4.29	-1.22071	-4.53776	19200	33600
19	4.36	-1.38307	-1.99424	3780	18180
20	5.99	1.50464	0.892444	10440	24840
21	2.81	0.0324444	-0.0563289	960	15360
22	7.1	1.38983	0.878764	480	14880
23	6.11	-1.72923	-4.71812	20280	34680
24	3.08	1.78178	-2.69748	1020	15420
25	5.52	2.27288	-1.97597	14700	29100
26	6.14	3.30755	0.26277	1380	15780
27	5.11	0.881781	-0.170741	21300	35700
28	3.17	-4.26875	3.04204	15660	30060
29	1.07	-0.387459	0.376387	19260	33660
30	0.39	-1.55643	-0.858611	22800	37200
31	0.53	0.33936	-0.731994	12420	26820
32	5.88	-0.946935	-1.15196	27660	42060
33	0.74	-0.434583	1.20926	16080	30480
34	3.53	-1.04397	0.835552	5880	20280
35	2.88	-0.41434	-2.02397	10320	24720
36	7.65	2.26546	0.495893	12540	26940
37	1.86	-0.840819	-1.44842	8580	22980
38	7.06	-0.0443875	0.0184432	240	14640
39	6.21	-0.978869	0.0389747	1740	16140
40	4.83	3.60618	3.71888	26040	40440
41	3.82	2.48727	-0.670805	20280	34680
42	3.37	-1.19998	-0.866273	28560	42960
43	5.9	-0.694815	0.263138	8940	23340
44	7.42	-0.12055	-0.0618746	17580	31980
45	5.41	0.0162237	-0.011547	720	15120
46	5.8	-1.68564	-2.617	19800	34200
47	2.2	-0.720883	1.77697	19500	33900
48	1.52	0.787673	1.84138	12240	26640
49	1.53	-1.38525	-1.46918	1440	15840
50	6.31	3.5674	1.88611	27660	42060
51	4.27	-0.508525	-3.85012	13020	27420
52	6.73	0.74016	0.37243	19740	34140
53	0.91	-0.280158	0.0580586	1680	16080
54	5.34	1.06584	3.62482	12300	26700
55	6.29	1.37207	-2.26268	26940	41340
56	0.42	0.61838	-0.555613	12420	26820
57	4.05	1.77041	0.754553	24240	38640
58	3.82	0.897695	2.34128	15480	29880
59	3.13	-0.235627	0.134802	7260	21660
60	4.4	0.213783	0.647961	7740	22140
61	5.37	0.143076	0.14145	1500	15900
62	2.39	0.43816	-3.15401	6900	21300
63	4.89	0.898236	-3.79378	12420	26820
64	3.05	0.27775	-0.142571	16920	31320
65	2.22	0.326893	-0.403564	540	14940
66	3.03	1.73729	-0.416337	1920	16320
67	7.66	2.35568	-0.881649	23340	37740
68	2.97	1.7839	0.432941	10260	24660
69	6.81	1.51371	-0.551809	10800	25200
70	0.71	-1.34848	-1.81795	2340	16740
71	6.43	-1.59441	-2.52425	720	15120
72	0.5	-1.96297	-0.75719	360	14760
73	5.12	0.0643081	-0.0134084	5820	20220
74	2.83	-0.840428	1.46027	26700	41100
75	2.52	-1.90456	-0.0728644	16200	30600
76	8	2.59698	-0.843869	2760	17160
77	5.98	1.22354	0.384284	7200	21600
78	4.49	-0.420976	-0.345381	3900	18300
79	5.89	2.69777	0.114587	2160	16560
80	4.36	-1.04075	-4.30286	20100	34500
81	7.9	-3.09631	1.07592	20220	34620
82	7.94	-1.09775	0.596836	17040	31440
83	1.74	-1.03458	1.22283	8940	23340
84	2.72	-0.180633	0.594841	11220	25620
85	1.91	0.52396	-1.45952	11820	26220
86	6.51	-0.197582	0.0505247	8760	23160
87	5.84	0.680715	0.772693	21900	36300
88	1.26	0.76395	2.40701	15900	30300
89	1.9	-0.167556	0.0362758	26400	40800
90	1.13	3.43664	0.333572	5640	20040
91	2.86	0.138442	0.709449	27360	41760
92	7.81	0.732323	-0.0344015	10980	25380
93	2.62	-0.286032	0.911559	4680	19080
94	6.78	-1.41245	0.871059	3780	18180
95	0.76	-2.28338	1.06626	6600	21000
96	2.56	0.0955716	6.56361	17100	31500
97	1.66	0.190381	-2.8722	7620	22020
98	2.94	0.618812	0.438692	1140	15540
99	1.14	0.141004	1.56199	18300	32700
100	2.34	0.112475	0.144785	25140	39540
101	3.21	1.28925	0.827048	540	14940
102	3.56	-1.6894	-0.142235	19680	34080
103	2.1	-0.271099	1.36405	21840	36240
104	0.48	2.08433	0.475225	4320	18720
105	5.89	-0.0438447	0.0654009	3240	17640
106	5.03	3.51909	-0.0731625	23520	37920
107	6.43	-0.235012	-0.837664	27840	42240
108	5.58	0.405597	0.317357	25680	40080
109	5.13	1.88134	-2.75302	15540	29940
110	4.75	5.38344	3.19717	2160	16560
111	2.71	1.32344	0.273282	12960	27360
112	2.68	2.42122	1.1771	18900	33300
113	3.65	4.99594	0.960925	3540	17940
114	7.85	0.0090157	0.0162003	1200	15600
115	7.13	-0.294892	-3.32116	10320	24720
116	3.09	0.379738	-0.0184084	18360	32760
117	3.83	-0.207616	-0.178424	600	15000
118	4.71	3.41531	0.726387	3540	17940
119	1.5	1.5838	-2.17477	22380	36780
120	1.29	-4.406	0.176803	8460	22860
121	1.32	-0.00149841	-0.094977	3660	18060
122	0.8	0.0184804	-0.00148555	7320	21720
123	3.43	1.49954	-1.60769	24900	39300
124	1.91	1.51952	1.8395	23460	37860
125	7.44	0.0626545	0.079724	6480	20880
126	7.53	2.09586	0.179021	20460	34860
127	7.87	-0.700073	0.22225	22860	37260
128	1.17	4.90553	3.66505	25740	40140
129	0.16	0.981649	-2.20073	13200	27600
130	1.65	0.891983	1.3958	17460	31860
131	6.83	1.37942	0.221807	20580	34980
132	4.74	-0.837183	-1.44338	24720	39120
133	7.09	-0.871866	0.0771283	1980	16380
134	2.16	0.517366	-0.62567	24180	38580
135	1.4	-0.926765	-0.07721	1860	16260
136	7.81	0.220205	-0.109272	25800	40200
137	5.49	-0.757968	-1.18373	22800	37200
138	6.82	-5.56992	2.0583	23280	37680
139	1.68	0.368358	1.19972	11100	25500
140	5.68	2.85756	0.221652	9240	23640
141	1.57	2.17219	-0.785112	3840	18240
142	6.52	0.186644	0.014817	3600	18000
143	6.92	0.0653978	2.11484	18300	32700
144	5.19	1.74425	0.643779	900	15300
145	7.25	2.98166	0.661054	1320	15720
146	0.75	-1.6522	-1.32067	13620	28020
147	1.72	-2.07865	-1.19075	11220	25620
148	5.73	-0.436414	1.0775	180	14580
149	2.15	-0.203697	0.974841	180	14580
150	6.01	-0.43451	-0.0269833	13080	27480
151	2.79	0.13387	0.739421	16920	31320
152	0.72	-1.39061	-4.08455	26880	41280
153	3.32	1.74256	1.44602	15180	29580
154	6.21	0.162309	-1.77564	120	14520
155	4.3	0.354218	-0.996862	22500	36900
156	1.33	-1.76428	-2.46003	22320	36720
157	6	0.0188652	-0.334562	11160	25560
158	3.83	3.40124	0.105988	25980	40380
159	3.36	1.80589	0.390331	18360	32760
160	3.7	-0.532081	0.0904845	12540	26940
161	4.26	-1.62637	-1.35949	26640	41040
162	7.24	-0.610911	1.75724	5640	20040
163	1.14	-0.100958	0.718982	21540	35940
164	2.46	3.18494	4.76854	2160	16560
165	3.66	-0.0507951	-1.02829	1740	16140
166	1.75	-0.00897332	0.657079	26160	40560
167	7.27	-0.384305	1.69939	12240	26640
168	5.25	-0.496336	-0.435898	9960	24360
169	5.37	0.84723	0.459576	21240	35640
170	3.43	-0.644771	-3.6357	11280	25680
171	3.18	2.38116	1.91717	8220	22620
172	5.96	0.500367	0.557858	25740	40140
173	3.94	-1.0704	3.36924	16620	31020
174	5.89	1.70316	2.92192	1380	15780
175	5.97	-0.483962	-0.953845	7980	22380
176	3.73	0.53376	3.46826	25320	39720
177	4.26	0.492161	-0.731806	24900	39300
178	3.53	0.128685	0.253999	15120	29520
179	3.34	-1.07307	0.432102	6960	21360
180	1.87	0.328927	0.478827	7680	22080
181	1.29	-4.91759	3.21972	3780	18180
182	3.53	0.13921	-0.940789	3240	17640
183	4.87	0.724953	1.45675	23280	37680
184	4.45	1.33659	-2.6925	27720	42120
185	2.92	-0.284982	2.17	2340	16740
186	6.67	-1.40395	0.39254	2100	16500
187	4.16	-1.4836	2.80618	9600	24000
188	0.39	0.332055	-2.72237	3480	17880
189	2.32	0.105942	0.640193	9780	24180
190	7.87	1.14082	-1.87235	6900	21300
191	0.81	-0.889061	0.65285	16380	30780
192	4.83	1.7541	0.374213	3000	17400
193	5.61	1.49092	0.905959	7080	21480
194	0.1	1.5322	-0.614266	4440	18840
195	2.6	-3.61474	-2.22301	20400	34800
196	1.46	3.23933	2.62216	25320	39720
197	1.72	0.720532	-0.660685	2520	16920
198	2.55	-0.291876	-0.413703	21360	35760
199	4.89	-1.16873	-1.18547	27240	41640
200	5.01	0.0262992	0.0487496	23820	38220
201	1.03	-0.770425	-0.113078	28320	42720
