nodes	ndep	nstat	ncus	speed1	speed2	nv1	nv2	stv1	stv2	Q	T	dl	ft	cv1	cv2
63	3	10	50	25	6	4	5	1	1	1400	60	5	30	0.2	0.5
No.	x-cord	y-cord
0	-5.30553	4.87674	
1	-0.387796	6.76148	
2	-0.906305	7.12858	
No.	x-cord	y-cord
53	-6.65886	-3.32279	
54	-4.74225	4.2382	
55	6.14007	1.80286	
56	6.69943	-0.608874	
57	1.98694	4.75375	
58	-1.31251	-0.715519	
59	4.04115	-5.58044	
60	1.75674	5.4175	
61	-1.2583	0.413006	
62	3.86062	-1.42294	
No.	p-weight	x-cord	y-cord	t-start	t-stop
3	5.2	-0.46129	-0.0236789	22620	51420
4	1.21	1.22989	-0.149753	23940	52740
5	4.36	-1.08962	-1.08757	12600	41400
6	1.83	-1.7122	-0.2182	26640	55440
7	4.59	-3.0303	2.35384	28740	57540
8	1.52	-1.13952	-0.2392	3780	32580
9	1.59	0.1056	-0.0601722	24840	53640
10	2.48	-2.29567	0.990869	13020	41820
11	5.09	-1.1912	0.305792	9180	37980
12	4.46	-2.64548	5.58919	22200	51000
13	0.72	4.78755	-2.68857	60	28860
14	0.37	0.368104	-0.320017	22320	51120
15	0.78	1.42937	0.402779	16920	45720
16	7.66	-0.547427	0.517106	23400	52200
17	1.37	-0.419304	0.802291	11880	40680
18	7.11	-2.04771	-1.91002	3360	32160
19	7.62	-2.74318	-0.785131	26220	55020
20	3.3	-3.1212	0.258444	13080	41880
21	1.99	-3.41305	-2.68999	23100	51900
22	4.51	0.271879	1.4718	28140	56940
23	3.98	-3.24633	-0.250062	3900	32700
24	5.4	-3.73536	0.639561	14880	43680
25	5.94	2.26953	0.493362	4320	33120
26	1.11	-0.0955243	-0.506063	19020	47820
27	0.25	-2.15643	1.28805	5880	34680
28	7.15	-0.146532	-0.790622	1140	29940
29	2.97	-0.147541	1.12566	13560	42360
30	2.02	-2.48694	0.78372	12480	41280
31	6.02	-2.05766	2.46309	28380	57180
32	2.14	-0.630195	1.73752	10800	39600
33	1.99	-0.146437	0.481793	22740	51540
34	5.78	-1.24708	1.56889	4140	32940
35	3.81	1.3882	1.16047	27540	56340
36	3.32	-0.503094	-2.14672	3600	32400
37	7.16	-0.00523275	-0.000576764	3720	32520
38	7.67	-1.54948	-0.45953	5520	34320
39	6.16	-4.62661	5.62614	660	29460
40	7.38	0.100106	-3.01166	20220	49020
41	3.03	4.88737	-1.31677	20700	49500
42	7.12	-0.722569	-0.192531	18000	46800
43	0.66	0.0184054	0.0136067	10860	39660
44	1.13	1.58361	-2.97621	300	29100
45	4.48	-0.0447621	0.00299565	27420	56220
46	3.97	-3.64969	1.25597	13440	42240
47	1.29	6.04383	-3.06427	540	29340
48	0.48	0.156677	0.110647	6840	35640
49	3.58	-0.104841	-2.51766	5220	34020
50	4.55	-0.390281	-1.75482	17100	45900
51	7.69	0.0251545	0.372469	5160	33960
52	2.67	0.863158	-1.03948	13920	42720
